Date,High,Low,Open,Close,Volume,Adj Close,Total Traded,DailyReturn,Cumulative Returns
2012-01-25,5.6020002365112305,5.409999847412109,5.453999996185303,5.593999862670898,3056000,5.593999862670898,16667423.988342285,0.020058288210314634,0.9960825655060968
2012-01-26,5.915999889373779,5.599999904632568,5.613999843597412,5.788000106811523,6355500,5.788000106811523,35679776.00598335,0.03468005879571079,1.0306267674432306
2012-01-27,5.943999767303467,5.699999809265137,5.699999809265137,5.866000175476074,3742000,5.866000175476074,21329399.28627014,0.013476169181952491,1.0445156681247443
2012-01-30,5.921999931335449,5.705999851226807,5.8979997634887695,5.914000034332275,3645000,5.914000034332275,21498209.137916565,0.008182723733434871,1.0530626512722532
2012-01-31,6.0,5.77400016784668,5.980000019073486,5.814000129699707,4782000,5.814000129699707,28596360.09120941,-0.016909013197842993,1.035256401003735
2012-02-01,5.940000057220459,5.800000190734863,5.814000129699707,5.915999889373779,2616000,5.915999889373779,15209424.339294434,0.01754381792202353,1.053418750805554
2012-02-02,6.176000118255615,5.921999931335449,5.943999767303467,6.050000190734863,4028500,6.050000190734863,23945403.062582016,0.02265049084969939,1.077279202581577
2012-02-03,6.265999794006348,6.050000190734863,6.081999778747559,6.230000019073486,3822500,6.230000019073486,23248444.154262543,0.02975203680394589,1.1093304530649095
2012-02-06,6.380000114440918,6.210000038146973,6.21999979019165,6.360000133514404,3260500,6.360000133514404,20280309.315919876,0.020866791981206445,1.1324786208674325
2012-02-07,6.360000133514404,6.164000034332275,6.360000133514404,6.320000171661377,5108000,6.320000171661377,32486880.681991577,-0.006289302046118661,1.1253561207600253
2012-02-08,6.4019999504089355,6.257999897003174,6.320000171661377,6.386000156402588,3118500,6.386000156402588,19708920.535326004,0.010443035276668455,1.137108254427937
2012-02-09,6.579999923706055,6.285999774932861,6.400000095367432,6.515999794006348,6385500,6.515999794006348,40867200.608968735,0.02035697375820167,1.160256337323561
2012-02-10,6.453999996185303,5.9679999351501465,6.452000141143799,6.21999979019165,9371000,6.21999979019165,60461693.32265854,-0.045426644133256255,1.1075497855846084
2012-02-13,6.4120001792907715,6.179999828338623,6.309999942779541,6.297999858856201,5789500,6.297999858856201,36531744.66872215,0.012540204388358678,1.121438686266122
2012-02-14,6.757999897003174,6.28000020980835,6.3480000495910645,6.633999824523926,9054000,6.633999824523926,57474792.4489975,0.053350265671289865,1.181267738112482
2012-02-15,6.881999969482422,6.453999996185303,6.619999885559082,6.71999979019165,13809000,6.71999979019165,91415578.41968536,0.01296351642184379,1.1965811218340976
2012-02-16,6.9019999504089355,6.507999897003174,6.699999809265137,6.835999965667725,11098500,6.835999965667725,74359947.88312912,0.017261931413358855,1.2172364230897177
2012-02-17,6.99399995803833,6.699999809265137,6.797999858856201,6.99399995803833,6883500,6.99399995803833,46794032.02843666,0.023112930538929932,1.2453703239860459
2012-02-21,6.973999977111816,6.76200008392334,6.973999977111816,6.900000095367432,5679000,6.900000095367432,39605345.870018005,-0.013440071952368626,1.2286324572243288
2012-02-22,6.943999767303467,6.5,6.900000095367432,6.843999862670898,8273000,6.843999862670898,57083700.78897476,-0.008115975640946904,1.2186609061298195
2012-02-23,6.99399995803833,6.711999893188477,6.797999858856201,6.906000137329102,4102000,6.906000137329102,27885395.421028137,0.009059070120145618,1.2297008407311296
2012-02-24,6.9039998054504395,6.6539998054504395,6.8460001945495605,6.75,4799500,6.75,32857377.933740616,-0.022589072433675694,1.2019230393681022
2012-02-27,6.800000190734863,6.599999904632568,6.682000160217285,6.723999977111816,3030000,6.723999977111816,20246460.485458374,-0.0038518552426938246,1.1972934058075977
2012-02-28,6.888000011444092,6.633999824523926,6.728000164031982,6.76200008392334,3061000,6.76200008392334,20594408.5021019,0.0056514138817480575,1.204059806381704
2012-02-29,6.823999881744385,6.627999782562256,6.76200008392334,6.682000160217285,2678500,6.682000160217285,18112017.224788666,-0.011830807854654513,1.1898148061668896
2012-03-01,6.900000095367432,6.6620001792907715,6.702000141143799,6.881999969482422,3517500,6.881999969482422,23574285.496473312,0.029931129073578644,1.2254273067039256
2012-03-02,6.900000095367432,6.742000102996826,6.880000114440918,6.808000087738037,2750000,6.808000087738037,18920000.314712524,-0.01075267103640365,1.2122506899959122
2012-03-05,6.880000114440918,6.691999912261963,6.869999885559082,6.754000186920166,2335000,6.754000186920166,16041449.732780457,-0.007931830217677405,1.2026353233416023
2012-03-06,6.656000137329102,6.52400016784668,6.650000095367432,6.622000217437744,2869000,6.622000217437744,19078850.27360916,-0.019543968882034357,1.1791310560057786
2012-03-07,6.6620001792907715,6.581999778747559,6.624000072479248,6.624000072479248,1824500,6.624000072479248,12085488.132238388,0.0003020016574806217,1.1794871555390791
2012-03-08,6.697999954223633,6.607999801635742,6.622000217437744,6.613999843597412,3166500,6.613999843597412,20968563.688516617,-0.0015096963726470847,1.177706488058778
2012-03-09,7.061999797821045,6.639999866485596,6.639999866485596,6.947999954223633,7767000,6.947999954223633,51572878.96299362,0.05049895955917583,1.2371794403718372
2012-03-12,7.257999897003174,6.920000076293945,6.938000202178955,7.202000141143799,9816500,7.202000141143799,68106878.98468971,0.03655730981485705,1.282407392470082
2012-03-13,7.317999839782715,7.099999904632568,7.302000045776367,7.2179999351501465,5008000,7.2179999351501465,36568416.22924805,0.0022215764638691127,1.2852563585502854
2012-03-14,7.199999809265137,6.960000038146973,7.199999809265137,7.058000087738037,4257500,7.058000087738037,30653999.18794632,-0.022166784268443096,1.2567663581206565
2012-03-15,7.0960001945495605,6.955999851226807,7.056000232696533,7.0,2858000,7.0,20166048.665046692,-0.00821763771848083,1.2464387074928465
2012-03-16,7.177999973297119,6.966000080108643,6.980000019073486,7.064000129699707,3646500,7.064000129699707,25452570.069551468,0.009142875671386719,1.2578347416274576
2012-03-19,7.064000129699707,6.9079999923706055,7.052000045776367,6.995999813079834,5078000,6.995999813079834,35810056.23245239,-0.009626318710552417,1.2457264235193464
2012-03-20,7.039999961853027,6.914000034332275,6.995999813079834,6.992000102996826,2835000,6.992000102996826,19833659.47008133,-0.0005717138636182062,1.245014224452745
2012-03-21,7.059999942779541,6.920000076293945,6.98799991607666,7.03000020980835,3036000,7.03000020980835,21215567.74520874,0.005434797804884983,1.2517806250268513
2012-03-22,7.03000020980835,6.860000133514404,6.99399995803833,6.880000114440918,2612000,6.880000114440918,18268327.89039612,-0.021337139529263416,1.2250712071706247
2012-03-23,6.926000118255615,6.630000114440918,6.8520002365112305,6.815999984741211,5853000,6.815999984741211,40104757.38430023,-0.009302344278363073,1.2136751730360136
2012-03-26,7.618000030517578,7.007999897003174,7.118000030517578,7.480000019073486,15702500,7.480000019073486,111770395.47920227,0.09741784563068578,1.3319087936886318
2012-03-27,7.989999771118164,7.406000137329102,7.432000160217285,7.5879998207092285,12696000,7.5879998207092285,94356674.03411865,0.014438476117693888,1.3511395269972515
2012-03-28,7.688000202178955,7.421999931335449,7.556000232696533,7.570000171661377,4775000,7.570000171661377,36079901.111125946,-0.0023721203839155436,1.3479344613837474
2012-03-29,7.638000011444092,7.406000137329102,7.638000011444092,7.466000080108643,3982000,7.466000080108643,30414516.045570374,-0.013738452997935635,1.3294159271417292
2012-03-30,7.5879998207092285,7.335999965667725,7.504000186920166,7.447999954223633,4432000,7.447999954223633,33257728.828430176,-0.002410946382517043,1.3262107766213262
2012-04-02,7.593999862670898,7.306000232696533,7.466000080108643,7.315999984741211,5143000,7.315999984741211,38397638.41199875,-0.017722874636642127,1.3027065092855026
2012-04-03,7.693999767303467,7.334000110626221,7.340000152587891,7.6020002365112305,5490500,7.6020002365112305,40300270.83778381,0.03909243471384949,1.353632478451053
2012-04-04,7.0980000495910645,6.938000202178955,7.053999900817871,7.0,22409000,7.0,158073083.77742767,-0.07918971557247745,1.2464387074928462
2012-04-05,7.0879998207092285,6.881999969482422,7.019999980926514,6.895999908447266,7547000,6.895999908447266,52979939.8560524,-0.014857155936104927,1.227920173250828
2012-04-09,6.857999801635742,6.619999885559082,6.820000171661377,6.630000114440918,8278500,6.630000114440918,56459371.42109871,-0.03857305648750242,1.1805555390458802
2012-04-10,6.769999980926514,6.420000076293945,6.630000114440918,6.492000102996826,9238500,6.492000102996826,61251256.05726242,-0.020814481004836072,1.1559828882032557
2012-04-11,6.6579999923706055,6.4019999504089355,6.6479997634887695,6.618000030517578,5527500,6.618000030517578,36746818.69268417,0.0194084913003294,1.1784187720322783
2012-04-12,6.895999908447266,6.584000110626221,6.754000186920166,6.688000202178955,5169500,6.688000202178955,34914803.9662838,0.010577239549499184,1.1908831896736904
2012-04-13,6.808000087738037,6.570000171661377,6.788000106811523,6.7179999351501465,3248000,6.7179999351501465,22047424.346923828,0.004485605870857778,1.1962250223007966
2012-04-16,6.739999771118164,6.418000221252441,6.682000160217285,6.449999809265137,5498000,6.449999809265137,36737636.880874634,-0.039892844369165625,1.1485042036556492
2012-04-17,6.613999843597412,6.4079999923706055,6.486000061035156,6.447999954223633,5577500,6.447999954223633,36175665.340423584,-0.0003100550543631009,1.1481481041223485
2012-04-18,6.550000190734863,6.306000232696533,6.418000221252441,6.5320000648498535,4115500,6.5320000648498535,26413279.910564423,0.01302731253451661,1.163105388310663
2012-04-19,6.685999870300293,6.5,6.550000190734863,6.631999969482422,3874500,6.631999969482422,25377975.739002228,0.01530923203303236,1.1809116385791811
2012-04-20,6.745999813079834,6.5879998207092285,6.627999782562256,6.631999969482422,4109000,6.631999969482422,27234451.10654831,0.0,1.1809116385791811
2012-04-23,6.593999862670898,6.3420000076293945,6.572000026702881,6.388000011444092,4454000,6.388000011444092,29271688.11893463,-0.03679130867929914,1.1374643539612375
2012-04-24,6.440000057220459,6.199999809265137,6.363999843597412,6.363999843597412,3372500,6.363999843597412,21462589.472532272,-0.0037570707269385384,1.1331908199340337
2012-04-25,6.5980000495910645,6.414000034332275,6.414000034332275,6.581999778747559,3561000,6.581999778747559,22840254.122257233,0.03425517606972739,1.1720084709914729
2012-04-26,6.703999996185303,6.581999778747559,6.5920000076293945,6.697999954223633,2126500,6.697999954223633,14017888.016223907,0.01762384979875331,1.1926637722470932
2012-04-27,6.72599983215332,6.581999778747559,6.71999979019165,6.668000221252441,2955000,6.668000221252441,19857599.380016327,-0.0044789091036457895,1.1873219396199872
2012-04-30,6.671999931335449,6.515999794006348,6.6539998054504395,6.625999927520752,2069500,6.625999927520752,13770452.597379684,-0.006298784093891396,1.1798432550723805
2012-05-01,6.8420000076293945,6.625999927520752,6.625999927520752,6.75600004196167,3295000,6.75600004196167,21832669.761180878,0.019619697534400737,1.2029914228749035
2012-05-02,6.877999782562256,6.677999973297119,6.699999809265137,6.788000106811523,2486500,6.788000106811523,16659549.525737762,0.00473654006084967,1.208689439942209
2012-05-03,6.800000190734863,6.426000118255615,6.7820000648498535,6.492000102996826,4206500,6.492000102996826,28528483.27279091,-0.04360636404788376,1.1559828882032563
2012-05-04,6.492000102996826,6.28000020980835,6.464000225067139,6.366000175476074,6237500,6.366000175476074,40319201.40385628,-0.01940849130032951,1.1335470043742337
2012-05-07,6.515999794006348,6.322000026702881,6.392000198364258,6.49399995803833,5790000,6.49399995803833,37009681.14852905,0.020106782757461028,1.156338987736557
2012-05-08,6.546000003814697,5.874000072479248,6.5,6.038000106811523,15486000,6.038000106811523,100659000.0,-0.07021864092597752,1.0751424355679755
2012-05-09,6.1539998054504395,5.952000141143799,6.059999942779541,6.01200008392334,9739500,6.01200008392334,59021369.44270134,-0.004306065324320318,1.070512802007471
2012-05-10,6.935999870300293,6.480000019073486,6.593999862670898,6.5920000076293945,27781500,6.5920000076293945,183191207.18479156,0.09647370519122744,1.1737891384717747
2012-05-11,6.688000202178955,6.432000160217285,6.498000144958496,6.449999809265137,6106500,6.449999809265137,39680037.88518906,-0.021541292202656326,1.1485042036556499
2012-05-14,6.426000118255615,6.010000228881836,6.383999824523926,6.01200008392334,6904500,6.01200008392334,44078326.788425446,-0.06790693616961507,1.070512802007471
2012-05-15,6.191999912261963,5.843999862670898,6.052000045776367,5.886000156402588,7928500,5.886000156402588,47983282.36293793,-0.020958071484012075,1.0480769181784484
2012-05-16,6.035999774932861,5.776000022888184,5.915999889373779,5.835999965667725,6285500,5.835999965667725,37185017.30465889,-0.008494765444488572,1.0391737505907401
2012-05-17,5.958000183105469,5.6479997634887695,5.860000133514404,5.714000225067139,5745000,5.714000225067139,33665700.76704025,-0.02090468494144815,1.0174501507352176
2012-05-18,5.691999912261963,5.366000175476074,5.673999786376953,5.51200008392334,8082500,5.51200008392334,45860103.27339172,-0.03535179089731755,0.981481465757982
2012-05-21,5.8520002365112305,5.423999786376953,5.515999794006348,5.754000186920166,7376000,5.754000186920166,40686014.48059082,0.04390422701600816,1.024572650842625
2012-05-22,6.26800012588501,6.0,6.019999980926514,6.159999847412109,11831000,6.159999847412109,71222619.77434158,0.07055954940961784,1.0968660354234983
2012-05-23,6.210000038146973,5.900000095367432,6.111999988555908,6.203999996185303,6102000,6.203999996185303,37295423.93016815,0.007142881471284168,1.1047008195044057
2012-05-24,6.25,5.938000202178955,6.25,6.056000232696533,5378000,6.056000232696533,33612500.0,-0.0238555389393571,1.0783475860883787
2012-05-25,6.081999778747559,5.840000152587891,6.0320000648498535,5.961999893188477,3785000,5.961999893188477,22831120.245456696,-0.01552185203041212,1.0616096344197627
2012-05-29,6.386000156402588,6.001999855041504,6.001999855041504,6.3379998207092285,8250000,6.3379998207092285,49516498.80409241,0.06306607417929144,1.1285611863735299
2012-05-30,6.283999919891357,6.047999858856201,6.216000080108643,6.081999778747559,6536000,6.081999778747559,40627776.52359009,-0.04039129839120492,1.0829771347419843
2012-05-31,6.058000087738037,5.75,6.013999938964844,5.900000095367432,5593500,5.900000095367432,33639308.65859985,-0.029924316014625973,1.050569784725351
2012-06-01,5.831999778747559,5.552000045776367,5.705999851226807,5.630000114440918,4429000,5.630000114440918,25271873.341083527,-0.045762707891905396,1.0024928665469028
2012-06-04,5.682000160217285,5.421999931335449,5.605999946594238,5.576000213623047,5154500,5.576000213623047,28896126.72472,-0.009591456433430956,0.9928774998925929
2012-06-05,5.677999973297119,5.51200008392334,5.567999839782715,5.581999778747559,3154500,5.581999778747559,17564255.494594574,0.0010759621403624298,0.993945798492495
2012-06-06,5.889999866485596,5.627999782562256,5.639999866485596,5.843999862670898,4549500,5.843999862670898,25659179.392576218,0.046936598765348725,1.0405982336308415
2012-06-07,5.973999977111816,5.769999980926514,5.961999893188477,5.785999774932861,2460500,5.785999774932861,14669500.737190247,-0.00992472434992997,1.0302705830030314
2012-06-08,6.038000106811523,5.630000114440918,5.771999835968018,6.015999794006348,4405500,6.015999794006348,25428545.2773571,0.03975112824406479,1.0712250010740723
2012-06-11,6.199999809265137,5.791999816894531,6.061999797821045,5.823999881744385,3180000,5.823999881744385,19277159.357070923,-0.03191488012570243,1.0370369835771378
2012-06-12,5.9679999351501465,5.76200008392334,5.8460001945495605,5.932000160217285,2845000,5.932000160217285,16631870.5534935,0.018544004235204747,1.0562678017926561
2012-06-13,6.127999782562256,5.894000053405762,5.909999847412109,5.953999996185303,4220500,5.953999996185303,24943154.356002808,0.0037086708317304318,1.0601851513796605
2012-06-14,6.130000114440918,5.723999977111816,6.035999774932861,5.877999782562256,4361000,5.877999782562256,26322995.01848221,-0.012764563935461881,1.0466523502314475
2012-06-15,5.989999771118164,5.76200008392334,5.877999782562256,5.98199987411499,3234000,5.98199987411499,19009451.296806335,0.017693109118728234,1.065170884473466
2012-06-18,6.466000080108643,5.900000095367432,5.98799991607666,6.368000030517578,6284000,6.368000030517578,37628591.47262573,0.06452694157899752,1.1339031039075345
2012-06-19,6.5320000648498535,6.300000190734863,6.4039998054504395,6.418000221252441,4555500,6.418000221252441,29173421.113729477,0.007851788708424179,1.1428062714952427
2012-06-20,6.900000095367432,6.642000198364258,6.699999809265137,6.75600004196167,17112000,6.75600004196167,114650396.73614502,0.05266435167608474,1.2029914228749035
2012-06-21,6.855999946594238,6.368000030517578,6.8520002365112305,6.438000202178955,9459500,6.438000202178955,64816496.237277985,-0.04706924775127452,1.1463675215489464
2012-06-22,6.796000003814697,6.492000102996826,6.519999980926514,6.757999897003174,15233000,6.757999897003174,99319159.70945358,0.04970482832788892,1.2033475224082042
2012-06-25,6.823999881744385,6.550000190734863,6.788000106811523,6.622000217437744,7492500,6.622000217437744,50859090.80028534,-0.02012425002044449,1.179131056005779
2012-06-26,6.46999979019165,6.2779998779296875,6.409999847412109,6.322000026702881,13069500,6.322000026702881,83775493.00575256,-0.04530356099126531,1.125712220293326
2012-06-27,6.489999771118164,6.314000129699707,6.380000114440918,6.392000198364258,5236000,6.392000198364258,33405680.599212646,0.011072472534911393,1.138176637934738
2012-06-28,6.421999931335449,6.124000072479248,6.380000114440918,6.2820000648498535,4570500,6.2820000648498535,29159790.523052216,-0.017209031617763992,1.1185897201859187
2012-06-29,6.559999942779541,6.199999809265137,6.559999942779541,6.257999897003174,5629000,6.257999897003174,36926239.67790604,-0.003820466029755387,1.1143161861587147
2012-07-02,6.360000133514404,6.038000106811523,6.269999980926514,6.079999923706055,6578000,6.079999923706055,41244059.87453461,-0.028443588403119002,1.082621035208683
2012-07-03,6.199999809265137,6.079999923706055,6.119999885559082,6.131999969482422,4735000,6.131999969482422,28978199.458122253,0.008552639215276603,1.0918803023296921
2012-07-05,6.334000110626221,6.159999847412109,6.1620001792907715,6.245999813079834,6269000,6.245999813079834,38629579.12397385,0.01859097262960918,1.1121794191451129
2012-07-06,6.3460001945495605,6.159999847412109,6.197999954223633,6.197999954223633,3922500,6.197999954223633,24311654.8204422,-0.007684895980253459,1.103632435997604
2012-07-09,6.366000175476074,6.133999824523926,6.188000202178955,6.297999858856201,4552500,6.297999858856201,28170870.920419693,0.016134221582951636,1.121438686266122
2012-07-10,6.495999813079834,6.177999973297119,6.308000087738037,6.254000186920166,3792000,6.254000186920166,23919936.332702637,-0.006986292937774974,1.1136039870921135
2012-07-11,6.335999965667725,6.202000141143799,6.314000129699707,6.302000045776367,3193000,6.302000045776367,20160602.414131165,0.007675065145758886,1.1221509702396224
2012-07-12,6.6020002365112305,6.159999847412109,6.257999897003174,6.539999961853027,5628500,6.539999961853027,35223152.420282364,0.037765775047267525,1.164529871350765
2012-07-13,6.880000114440918,6.565999984741211,6.593999862670898,6.849999904632568,6524000,6.849999904632568,43019255.10406494,0.04740060314797101,1.2197292896366203
2012-07-16,7.199999809265137,6.78000020980835,6.863999843597412,7.191999912261963,8720000,7.191999912261963,59854078.63616943,0.049927009108146736,1.2806267249897811
2012-07-17,7.041999816894531,6.47599983215332,7.0,6.670000076293945,12846500,6.670000076293945,89925500.0,-0.07258062323916836,1.1876780391532877
2012-07-18,6.734000205993652,6.211999893188477,6.283999919891357,6.429999828338623,14409500,6.429999828338623,90549296.84567451,-0.03598204575863717,1.1449429536019458
2012-07-19,6.630000114440918,6.4079999923706055,6.544000148773193,6.453999996185303,7179500,6.453999996185303,46982649.06811714,0.0037325300913546577,1.1492164876291495
2012-07-20,6.449999809265137,6.25,6.414000034332275,6.357999801635742,7842500,6.357999801635742,50301795.26925087,-0.014874526589138903,1.1321224364272329
2012-07-23,6.260000228881836,6.124000072479248,6.210000038146973,6.131999969482422,6934000,6.131999969482422,43060140.26451111,-0.03554574381949127,1.0918803023296921
2012-07-24,6.208000183105469,5.923999786376953,6.131999969482422,5.9679999351501465,7501500,5.9679999351501465,45999197.77107239,-0.026744950285138014,1.0626780179265631
2012-07-25,5.995999813079834,5.75,5.984000205993652,5.789999961853027,14211000,5.789999961853027,85038626.9273758,-0.029825733115166453,1.0309828669765313
2012-07-26,6.0,5.5279998779296875,5.980000019073486,5.625999927520752,11311500,5.625999927520752,67642770.21574974,-0.02832470387094599,1.001780582573402
2012-07-27,5.932000160217285,5.619999885559082,5.742000102996826,5.9019999504089355,8365000,5.9019999504089355,48031830.86156845,0.049057949954473434,1.0509258842586513
2012-07-30,6.050000190734863,5.441999912261963,5.9019999504089355,5.46999979019165,10326000,5.46999979019165,60944051.48792267,-0.07319555470130978,0.9740027812103749
2012-07-31,5.593999862670898,5.46999979019165,5.507999897003174,5.484000205993652,7875500,5.484000205993652,43378253.188848495,0.0025594911040227597,0.9764957326641762
2012-08-01,5.5980000495910645,5.205999851226807,5.5980000495910645,5.25,7961500,5.25,44568477.39481926,-0.04266962020495646,0.9348290306196351
2012-08-02,5.369999885559082,5.104000091552734,5.368000030517578,5.21999979019165,6525500,5.21999979019165,35028884.199142456,-0.0057143256777808515,0.9294871130856303
2012-08-03,5.510000228881836,5.3480000495910645,5.380000114440918,5.453999996185303,6047500,5.453999996185303,32535550.69208145,0.04482762747104663,0.9711538151301715
2012-08-06,5.739999771118164,5.510000228881836,5.510000228881836,5.6539998054504395,7641000,5.6539998054504395,42101911.74888611,0.03667029875412964,1.0067663156672078
2012-08-07,6.179999828338623,5.699999809265137,5.754000186920166,6.050000190734863,11936000,6.050000190734863,68679746.2310791,0.07003898105951123,1.0772792025815772
2012-08-08,6.0,5.7179999351501465,5.980000019073486,5.817999839782715,6544500,5.817999839782715,39136110.12482643,-0.03834716423768714,1.0359686000703368
2012-08-09,6.0,5.826000213623047,5.9039998054504395,5.881999969482422,3363000,5.881999969482422,19855151.345729828,0.011000366356506586,1.0473646342049476
2012-08-10,5.98799991607666,5.861999988555908,5.861999988555908,5.98799991607666,3537000,5.98799991607666,20733893.959522247,0.018021072278850303,1.0662392679802666
2012-08-13,6.260000228881836,5.820000171661377,5.938000202178955,6.234000205993652,4350500,6.234000205993652,25833269.879579544,0.041082213320766225,1.1100427370384096
2012-08-14,6.234000205993652,5.8520002365112305,6.150000095367432,5.883999824523926,3967000,5.883999824523926,24397050.3783226,-0.056143787280151236,1.0477207337382484
2012-08-15,5.940000057220459,5.76200008392334,5.877999782562256,5.880000114440918,2627000,5.880000114440918,15441505.428791046,-0.00067976040147677,1.047008534671647
2012-08-16,6.078000068664551,5.900000095367432,5.906000137329102,6.059999942779541,3345000,6.059999942779541,19755570.459365845,0.0306122151080499,1.0790597851549795
2012-08-17,6.142000198364258,5.995999813079834,6.058000087738037,6.001999855041504,2541000,6.001999855041504,15393378.222942352,-0.00957097166430565,1.0687321345271694
2012-08-20,6.078000068664551,5.820000171661377,6.03000020980835,5.9019999504089355,5895500,5.9019999504089355,35549866.236925125,-0.01666109747546418,1.0509258842586513
2012-08-21,6.0,5.800000190734863,5.915999889373779,5.822000026702881,3808000,5.822000026702881,22528127.57873535,-0.013554714398211987,1.0366808840438368
2012-08-22,6.007999897003174,5.802000045776367,5.802000045776367,5.989999771118164,3877500,5.989999771118164,22497255.177497864,0.02885601917635605,1.0665953675135675
2012-08-23,6.170000076293945,5.929999828338623,6.0,6.145999908447266,7355000,6.145999908447266,44130000.0,0.026043429597657708,1.094373168876595
2012-08-24,6.047999858856201,5.881999969482422,6.01200008392334,5.900000095367432,7147000,5.900000095367432,42967764.59980011,-0.04002600337525608,1.0505697847253508
2012-08-27,5.940000057220459,5.633999824523926,5.914000034332275,5.664000034332275,6752000,5.664000034332275,39931328.23181152,-0.04000000969838269,1.008546983147509
2012-08-28,5.875999927520752,5.599999904632568,5.679999828338623,5.73799991607666,7013500,5.73799991607666,39836678.79605293,0.013064950793756136,1.0217235998555223
2012-08-29,5.728000164031982,5.604000091552734,5.697999954223633,5.682000160217285,4194500,5.682000160217285,23900260.807991028,-0.009759455677661455,1.0117521336679116
2012-08-30,5.748000144958496,5.619999885559082,5.71999979019165,5.682000160217285,3282000,5.682000160217285,18773039.311408997,0.0,1.0117521336679116
2012-08-31,5.76800012588501,5.639999866485596,5.7220001220703125,5.703999996185303,2699000,5.703999996185303,15443678.329467773,0.0038718471220839934,1.015669483254916
2012-09-04,5.797999858856201,5.579999923706055,5.703999996185303,5.627999782562256,3762500,5.627999782562256,21461299.9856472,-0.013324020630062106,1.002136682106703
2012-09-05,5.699999809265137,5.561999797821045,5.6020002365112305,5.5879998207092285,3196500,5.5879998207092285,17906793.75600815,-0.007107314036678303,0.9950141819992958
2012-09-06,5.78000020980835,5.579999923706055,5.599999904632568,5.710000038146973,4208500,5.710000038146973,23567599.598646164,0.021832537822497722,1.016737866761717
2012-09-07,5.914000034332275,5.699999809265137,5.710000038146973,5.869999885559082,4766000,5.869999885559082,27213860.18180847,0.02802098885169757,1.045227867191346
2012-09-10,5.869999885559082,5.460000038146973,5.840000152587891,5.473999977111816,7416500,5.473999977111816,43312361.13166809,-0.06746165522447012,0.9747150651838752
2012-09-11,5.631999969482422,5.480000019073486,5.552000045776367,5.559999942779541,5074500,5.559999942779541,28173624.232292175,0.015710625872727757,0.9900284489054905
2012-09-12,5.716000080108643,5.559999942779541,5.579999923706055,5.656000137329102,5726000,5.656000137329102,31951079.56314087,0.01726622221898233,1.0071225001074071
2012-09-13,5.900000095367432,5.696000099182129,5.714000225067139,5.895999908447266,7423500,5.895999908447266,42417880.670785904,0.042432773212678576,1.0498575007518505
2012-09-14,6.130000114440918,5.929999828338623,6.0,6.078000068664551,7683000,6.078000068664551,46098000.0,0.030868412999215167,1.0822649356753824
2012-09-17,6.556000232696533,6.302000045776367,6.46999979019165,6.507999897003174,16064000,6.507999897003174,103934076.62963867,0.07074692719329012,1.1588318542834595
2012-09-18,6.380000114440918,6.136000156402588,6.375999927520752,6.26800012588501,8942500,6.26800012588501,57017379.351854324,-0.03687765441248392,1.1160968536390161
